road_id,grid_row,grid_col,road_length_m,road_class,road_name,lanes,width_m,maxspeed_kmh,lanes_source,width_source,speed_source,elevation_m,imperviousness,infiltration_mm_hr,flow_accumulation,flow_direction,twi,slope_deg
R-1025,76,12,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-1.27,0.807,1.93,7.42,8,8.621,0.89
R-1025,75,13,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-1.04,0.805,1.95,3.9,8,7.835,0.67
R-1025,74,13,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-0.97,0.805,1.95,4.79,8,8.095,0.96
R-1025,74,14,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-0.88,0.804,1.96,10.4,8,8.518,1.56
R-1025,73,14,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-0.74,0.802,1.98,8.39,4,8.472,1.85
R-1025,72,14,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-0.6,0.801,1.99,6.38,4,8.427,2.15
R-1025,72,15,111.52,residential,,2,6.0,30,estimated,estimated,estimated,-0.28,0.798,2.02,4.7,32,7.961,2.62
R-1025,71,15,111.52,residential,,2,6.0,30,estimated,estimated,estimated,0.23,0.793,2.07,2.99,32,7.517,2.83
R-1025,70,15,111.52,residential,,2,6.0,30,estimated,estimated,estimated,0.81,0.788,2.12,2.21,16,7.085,3.03
R-1025,70,16,111.52,residential,,2,6.0,30,estimated,estimated,estimated,1.22,0.784,2.16,2.09,16,6.975,3.01
R-1025,69,16,111.52,residential,,2,6.0,30,estimated,estimated,estimated,1.83,0.778,2.22,1.23,16,6.56,3.09
R-1025,68,17,111.52,residential,,2,6.0,30,estimated,estimated,estimated,2.24,0.774,2.26,1.0,16,6.727,2.34
R-1025,67,17,111.52,residential,,2,6.0,30,estimated,estimated,estimated,2.56,0.771,2.29,1.0,16,6.812,2.06
R-1025,67,18,111.52,residential,,2,6.0,30,estimated,estimated,estimated,2.56,0.771,2.29,1.0,4,6.984,1.69
R-1026,76,12,20.6,tertiary,JL Shirshekar Marg,2,8.0,40,estimated,estimated,estimated,-1.27,0.807,1.93,7.42,8,8.621,0.89
R-1026,76,11,20.6,tertiary,JL Shirshekar Marg,2,8.0,40,estimated,estimated,estimated,-1.15,0.806,1.94,8.27,4,8.766,1.02
R-1026,75,10,20.6,tertiary,JL Shirshekar Marg,2,8.0,40,estimated,estimated,estimated,-1.0,0.805,1.95,12.68,4,9.683,1.13
R-1027,76,12,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.27,0.807,1.93,7.42,8,8.621,0.89
R-1027,77,12,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.52,0.81,1.9,10.27,4,9.062,1.1
R-1027,78,11,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.4,0.809,1.91,7.51,2,8.428,1.27
R-1027,79,11,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.21,0.807,1.93,6.18,2,8.079,1.68
R-1027,79,10,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.76,0.802,1.98,1.88,2,7.132,1.67
R-1027,80,10,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.45,0.8,2.0,1.66,2,6.877,2.13
R-1027,81,10,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.15,0.797,2.03,1.43,2,6.622,2.59
R-1027,81,9,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.01,0.796,2.04,1.83,2,6.897,2.54
R-1027,82,9,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.4,0.792,2.08,1.56,2,6.754,2.61
R-1027,83,8,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.03,0.786,2.14,1.66,128,6.886,2.44
R-1027,84,8,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.55,0.781,2.19,1.07,128,6.608,2.43
R-1027,84,7,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.88,0.778,2.22,1.11,128,6.74,2.13
R-1027,85,7,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.96,0.777,2.23,1.0,128,6.906,1.81
R-1027,86,7,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.98,0.777,2.23,1.0,8,7.149,1.47
R-1027,87,6,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.27,0.774,2.26,1.02,8,7.34,1.14
R-1027,88,6,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.03,0.776,2.24,1.37,8,7.314,1.58
R-1027,88,5,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.37,0.773,2.27,1.19,4,7.127,1.67
R-1027,89,5,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.04,0.776,2.24,1.43,8,6.955,2.35
R-1027,90,5,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.72,0.779,2.21,1.68,8,6.783,3.02
R-1027,90,4,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.06,0.776,2.24,1.05,8,6.39,3.21
R-1027,91,4,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.26,0.784,2.16,1.53,8,6.575,3.55
R-1027,92,3,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.8,0.788,2.12,1.78,8,6.787,3.78
R-1027,93,3,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.08,0.796,2.04,2.22,8,7.033,3.98
R-1027,93,2,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.56,0.79,2.1,1.62,4,6.783,3.98
R-1027,94,2,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.09,0.795,2.05,2.0,4,7.009,3.79
R-1027,95,2,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.24,0.798,2.02,2.45,2,7.292,3.39
R-1027,95,1,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.44,0.791,2.09,1.04,2,6.951,3.39
R-1027,96,1,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.12,0.794,2.06,1.05,2,7.205,2.99
R-1027,97,0,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.38,0.792,2.08,1.0,2,7.128,
R-1028,78,163,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,10.86,0.693,3.07,1.01,8,6.026,4.31
R-1028,78,164,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,10.52,0.697,3.03,1.01,8,5.945,4.66
R-1028,77,164,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,10.75,0.694,3.06,1.0,8,6.246,3.84
R-1028,77,165,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,10.3,0.699,3.01,1.0,2,6.089,4.26
R-1028,76,165,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,10.38,0.698,3.02,1.0,4,6.326,3.49
R-1028,76,166,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,9.7,0.704,2.96,1.08,4,6.168,3.98
R-1028,75,166,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,9.77,0.704,2.96,1.01,4,6.302,3.3
R-1028,75,167,47.09,secondary,Street 7,2,10.0,40,osm,estimated,estimated,9.07,0.71,2.9,1.03,4,6.155,3.91
R-1029,78,163,8.19,primary,Bandra Kurla Complex Road,3,14.0,50,osm,estimated,estimated,10.86,0.693,3.07,1.01,8,6.026,4.31
R-1030,97,0,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.38,0.792,2.08,1.0,2,7.128,
R-1030,96,1,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.12,0.794,2.06,1.05,2,7.205,2.99
R-1030,95,1,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.44,0.791,2.09,1.04,2,6.951,3.39
R-1030,95,2,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.24,0.798,2.02,2.45,2,7.292,3.39
R-1030,94,2,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.09,0.795,2.05,2.0,4,7.009,3.79
R-1030,93,2,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.56,0.79,2.1,1.62,4,6.783,3.98
R-1030,93,3,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.08,0.796,2.04,2.22,8,7.033,3.98
R-1030,92,3,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.8,0.788,2.12,1.78,8,6.787,3.78
R-1030,91,4,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.26,0.784,2.16,1.53,8,6.575,3.55
R-1030,90,4,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.06,0.776,2.24,1.05,8,6.39,3.21
R-1030,90,5,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.72,0.779,2.21,1.68,8,6.783,3.02
R-1030,89,5,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.04,0.776,2.24,1.43,8,6.955,2.35
R-1030,88,5,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.37,0.773,2.27,1.19,4,7.127,1.67
R-1030,88,6,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.03,0.776,2.24,1.37,8,7.314,1.58
R-1030,87,6,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,2.27,0.774,2.26,1.02,8,7.34,1.14
R-1030,86,7,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.98,0.777,2.23,1.0,8,7.149,1.47
R-1030,85,7,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.96,0.777,2.23,1.0,128,6.906,1.81
R-1030,84,7,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.88,0.778,2.22,1.11,128,6.74,2.13
R-1030,84,8,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.55,0.781,2.19,1.07,128,6.608,2.43
R-1030,83,8,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,1.03,0.786,2.14,1.66,128,6.886,2.44
R-1030,82,9,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,0.4,0.792,2.08,1.56,2,6.754,2.61
R-1030,81,9,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.01,0.796,2.04,1.83,2,6.897,2.54
R-1030,81,10,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.15,0.797,2.03,1.43,2,6.622,2.59
R-1030,80,10,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.45,0.8,2.0,1.66,2,6.877,2.13
R-1030,79,10,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-0.76,0.802,1.98,1.88,2,7.132,1.67
R-1030,79,11,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.21,0.807,1.93,6.18,2,8.079,1.68
R-1030,78,11,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.4,0.809,1.91,7.51,2,8.428,1.27
R-1030,77,12,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.52,0.81,1.9,10.27,4,9.062,1.1
R-1030,76,12,238.41,residential,Sharada Devi Road,2,6.0,30,osm,estimated,estimated,-1.27,0.807,1.93,7.42,8,8.621,0.89
R-1031,130,156,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.88,0.74,2.6,4.04,128,6.427,10.42
R-1031,130,157,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.75,0.732,2.68,3.74,128,6.095,11.05
R-1031,130,158,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.43,0.726,2.74,3.45,128,6.052,10.68
R-1031,131,158,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,9.88,0.703,2.97,2.67,128,5.735,11.4
R-1031,131,159,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,10.31,0.698,3.02,2.59,64,5.742,10.69
R-1031,131,160,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,10.75,0.694,3.06,2.42,64,5.745,9.94
R-1031,132,160,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,12.96,0.674,3.26,1.81,128,5.539,9.54
R-1031,132,161,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,13.07,0.673,3.27,1.52,128,5.655,8.24
R-1031,132,162,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,13.17,0.672,3.28,1.22,64,5.772,6.94
R-1031,133,163,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,14.66,0.658,3.42,1.0,64,6.061,4.28
R-1031,133,164,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,15.08,0.654,3.46,1.0,64,6.274,3.58
R-1031,134,165,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,15.28,0.652,3.48,1.05,4,6.41,3.23
R-1031,134,166,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,15.03,0.654,3.46,1.02,4,6.426,3.28
R-1031,134,167,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,14.01,0.664,3.36,1.1,4,6.185,4.38
R-1031,135,167,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,13.04,0.673,3.27,1.24,4,6.033,5.47
R-1031,135,168,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,12.02,0.682,3.18,1.42,8,5.977,6.17
R-1031,136,169,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,10.12,0.7,3.0,1.77,8,6.134,6.61
R-1031,136,170,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,9.34,0.708,2.92,1.52,8,6.25,5.51
R-1031,137,171,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.93,0.721,2.79,1.89,8,6.758,3.93
R-1031,137,172,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.56,0.724,2.76,1.48,8,6.89,2.89
R-1031,138,172,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.06,0.729,2.71,2.31,8,7.447,2.4
R-1031,138,173,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.24,0.727,2.73,1.78,8,7.398,1.78
R-1031,138,174,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.42,0.726,2.74,1.26,32,7.348,1.16
R-1031,139,175,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.87,0.721,2.79,1.0,32,7.308,1.05
R-1031,139,176,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.92,0.721,2.79,1.0,4,7.279,1.21
R-1031,140,176,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.83,0.722,2.78,1.0,4,7.011,1.75
R-1031,140,177,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.72,0.723,2.77,1.0,4,6.901,2.06
R-1032,130,156,151.02,residential,,2,6.0,30,estimated,estimated,estimated,5.88,0.74,2.6,4.04,128,6.427,10.42
R-1032,131,156,151.02,residential,,2,6.0,30,estimated,estimated,estimated,8.57,0.715,2.85,3.14,128,6.008,11.76
R-1032,131,155,151.02,residential,,2,6.0,30,estimated,estimated,estimated,7.63,0.724,2.76,3.57,1,6.336,11.22
R-1032,132,155,151.02,residential,,2,6.0,30,estimated,estimated,estimated,11.09,0.691,3.09,2.63,128,5.88,12.6
R-1032,133,155,151.02,residential,,2,6.0,30,estimated,estimated,estimated,14.54,0.659,3.41,1.7,128,5.424,13.98
R-1032,133,154,151.02,residential,,2,6.0,30,estimated,estimated,estimated,13.83,0.665,3.35,1.47,128,5.462,14.26
R-1032,134,154,151.02,residential,,2,6.0,30,estimated,estimated,estimated,16.54,0.64,3.6,1.02,128,5.255,13.59
R-1032,135,153,151.02,residential,,2,6.0,30,estimated,estimated,estimated,17.05,0.635,3.65,1.48,64,5.475,11.74
R-1032,136,153,151.02,residential,,2,6.0,30,estimated,estimated,estimated,19.22,0.615,3.85,1.58,64,5.497,10.32
R-1032,137,153,151.02,residential,,2,6.0,30,estimated,estimated,estimated,20.43,0.603,3.97,1.5,64,5.696,8.44
R-1032,137,152,151.02,residential,,2,6.0,30,estimated,estimated,estimated,18.71,0.62,3.8,2.06,64,5.911,9.34
R-1032,138,152,151.02,residential,,2,6.0,30,estimated,estimated,estimated,19.77,0.61,3.9,1.63,128,6.111,7.11
R-1032,138,151,151.02,residential,,2,6.0,30,estimated,estimated,estimated,18.6,0.621,3.79,1.97,128,6.197,8.0
R-1032,139,151,151.02,residential,,2,6.0,30,estimated,estimated,estimated,20.21,0.605,3.95,1.32,128,6.269,5.75
R-1032,139,150,151.02,residential,,2,6.0,30,estimated,estimated,estimated,20.41,0.604,3.96,1.27,128,5.95,7.17
R-1032,140,150,151.02,residential,,2,6.0,30,estimated,estimated,estimated,21.6,0.592,4.08,1.11,128,6.092,5.63
R-1032,140,149,151.02,residential,,2,6.0,30,estimated,estimated,estimated,22.05,0.588,4.12,1.05,128,5.765,6.9
R-1032,141,149,151.02,residential,,2,6.0,30,estimated,estimated,estimated,22.81,0.581,4.19,1.16,128,6.092,5.34
R-1032,141,148,151.02,residential,,2,6.0,30,estimated,estimated,estimated,23.49,0.575,4.25,1.0,128,5.825,6.09
R-1032,142,148,151.02,residential,,2,6.0,30,estimated,estimated,estimated,24.45,0.566,4.34,1.0,2,6.204,4.03
R-1033,140,177,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.72,0.723,2.77,1.0,4,6.901,2.06
R-1033,140,178,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,7.49,0.725,2.75,1.06,4,6.928,2.12
R-1033,141,178,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.84,0.731,2.69,1.19,4,6.705,3.21
R-1033,141,179,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.49,0.734,2.66,1.52,8,6.892,3.02
R-1033,141,180,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,6.16,0.738,2.62,1.85,8,7.08,2.83
R-1033,142,181,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,5.72,0.742,2.58,2.28,8,6.927,3.54
R-1034,140,177,36.04,residential,,2,6.0,30,estimated,estimated,estimated,7.72,0.723,2.77,1.0,4,6.901,2.06
R-1034,139,177,36.04,residential,,2,6.0,30,estimated,estimated,estimated,7.98,0.72,2.8,1.0,4,7.249,1.36
R-1034,138,178,36.04,residential,,2,6.0,30,estimated,estimated,estimated,7.81,0.722,2.78,1.09,4,7.655,1.18
R-1034,137,178,36.04,residential,,2,6.0,30,estimated,estimated,estimated,7.81,0.722,2.78,1.15,2,8.066,0.91
R-1034,137,179,36.04,residential,,2,6.0,30,estimated,estimated,estimated,7.47,0.725,2.75,1.43,2,7.702,1.5
R-1035,140,177,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,7.72,0.723,2.77,1.0,4,6.901,2.06
R-1035,141,176,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,7.5,0.725,2.75,1.0,4,6.739,2.56
R-1035,142,176,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,7.17,0.728,2.72,1.0,8,6.467,3.38
R-1035,142,175,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,7.72,0.723,2.77,1.0,4,6.548,2.64
R-1035,143,175,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,7.34,0.726,2.74,1.07,4,6.381,3.15
R-1035,144,175,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,6.58,0.734,2.66,1.24,4,6.375,3.53
R-1035,145,174,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,6.22,0.737,2.63,4.41,2,6.852,3.37
R-1035,146,174,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,5.55,0.743,2.57,7.07,2,7.08,3.59
R-1035,147,173,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,4.85,0.75,2.5,13.97,4,8.292,2.99
R-1035,148,173,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,4.37,0.754,2.46,15.28,2,8.427,3.1
R-1035,149,172,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,4.79,0.75,2.5,6.68,2,7.678,3.39
R-1035,150,172,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,5.11,0.747,2.53,5.32,2,7.225,3.93
R-1035,150,171,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,5.87,0.74,2.6,2.73,2,6.901,3.97
R-1035,151,171,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,6.26,0.737,2.63,2.67,1,6.564,4.37
R-1035,152,171,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,6.68,0.733,2.67,2.52,1,6.279,4.63
R-1035,153,171,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,7.27,0.727,2.73,1.99,1,6.215,4.29
R-1035,154,170,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,8.64,0.714,2.86,1.27,1,6.222,3.4
R-1035,155,170,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,9.0,0.711,2.89,1.0,1,6.196,3.19
R-1035,156,170,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,8.53,0.715,2.85,1.0,1,6.152,3.95
R-1035,157,170,187.57,residential,Kolivery Road,2,6.0,30,estimated,estimated,estimated,8.05,0.72,2.8,1.0,4,6.108,4.7
R-1036,142,148,17.87,residential,,2,6.0,30,estimated,estimated,estimated,24.45,0.566,4.34,1.0,2,6.204,4.03
R-1036,143,147,17.87,residential,,2,6.0,30,estimated,estimated,estimated,24.93,0.561,4.39,1.0,2,6.105,4.26
R-1036,144,147,17.87,residential,,2,6.0,30,estimated,estimated,estimated,23.94,0.57,4.3,1.0,2,5.817,5.9
R-1037,142,148,4.23,residential,,2,6.0,30,estimated,estimated,estimated,24.45,0.566,4.34,1.0,2,6.204,4.03
R-1037,142,147,4.23,residential,,2,6.0,30,estimated,estimated,estimated,24.98,0.561,4.39,1.0,2,6.04,4.67
R-1038,142,148,151.02,residential,,2,6.0,30,estimated,estimated,estimated,24.45,0.566,4.34,1.0,2,6.204,4.03
R-1038,141,148,151.02,residential,,2,6.0,30,estimated,estimated,estimated,23.49,0.575,4.25,1.0,128,5.825,6.09
R-1038,141,149,151.02,residential,,2,6.0,30,estimated,estimated,estimated,22.81,0.581,4.19,1.16,128,6.092,5.34
R-1038,140,149,151.02,residential,,2,6.0,30,estimated,estimated,estimated,22.05,0.588,4.12,1.05,128,5.765,6.9
R-1038,140,150,151.02,residential,,2,6.0,30,estimated,estimated,estimated,21.6,0.592,4.08,1.11,128,6.092,5.63
R-1038,139,150,151.02,residential,,2,6.0,30,estimated,estimated,estimated,20.41,0.604,3.96,1.27,128,5.95,7.17
R-1038,139,151,151.02,residential,,2,6.0,30,estimated,estimated,estimated,20.21,0.605,3.95,1.32,128,6.269,5.75
R-1038,138,151,151.02,residential,,2,6.0,30,estimated,estimated,estimated,18.6,0.621,3.79,1.97,128,6.197,8.0
R-1038,138,152,151.02,residential,,2,6.0,30,estimated,estimated,estimated,19.77,0.61,3.9,1.63,128,6.111,7.11
R-1038,137,152,151.02,residential,,2,6.0,30,estimated,estimated,estimated,18.71,0.62,3.8,2.06,64,5.911,9.34
R-1038,137,153,151.02,residential,,2,6.0,30,estimated,estimated,estimated,20.43,0.603,3.97,1.5,64,5.696,8.44
R-1038,136,153,151.02,residential,,2,6.0,30,estimated,estimated,estimated,19.22,0.615,3.85,1.58,64,5.497,10.32
R-1038,135,153,151.02,residential,,2,6.0,30,estimated,estimated,estimated,17.05,0.635,3.65,1.48,64,5.475,11.74
R-1038,134,154,151.02,residential,,2,6.0,30,estimated,estimated,estimated,16.54,0.64,3.6,1.02,128,5.255,13.59
R-1038,133,154,151.02,residential,,2,6.0,30,estimated,estimated,estimated,13.83,0.665,3.35,1.47,128,5.462,14.26
R-1038,133,155,151.02,residential,,2,6.0,30,estimated,estimated,estimated,14.54,0.659,3.41,1.7,128,5.424,13.98
R-1038,132,155,151.02,residential,,2,6.0,30,estimated,estimated,estimated,11.09,0.691,3.09,2.63,128,5.88,12.6
R-1038,131,155,151.02,residential,,2,6.0,30,estimated,estimated,estimated,7.63,0.724,2.76,3.57,1,6.336,11.22
R-1038,131,156,151.02,residential,,2,6.0,30,estimated,estimated,estimated,8.57,0.715,2.85,3.14,128,6.008,11.76
R-1038,130,156,151.02,residential,,2,6.0,30,estimated,estimated,estimated,5.88,0.74,2.6,4.04,128,6.427,10.42
R-1039,141,115,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.35,0.755,2.45,8.55,8,8.609,2.6
R-1039,142,115,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.27,0.755,2.45,11.52,8,9.032,2.11
R-1039,143,115,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.23,0.756,2.44,15.69,8,9.433,1.79
R-1039,143,114,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.57,0.752,2.48,10.34,2,8.447,2.67
R-1039,144,114,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.57,0.752,2.48,13.14,2,8.556,2.38
R-1039,145,114,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.57,0.752,2.48,15.94,2,8.666,2.1
R-1039,146,114,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.55,0.753,2.47,18.45,2,8.768,1.89
R-1039,147,113,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,osm,estimated,estimated,4.55,0.753,2.47,18.9,2,8.397,2.15
