road_id,source,target,length_m,road_class,road_name,lanes,width_m,maxspeed_kmh,oneway,grid_cell_count,mean_elevation_m,min_elevation_m,max_elevation_m,elevation_range_m,elevation_gradient,mean_imperviousness,mean_infiltration_mm_hr,mean_flow_accumulation,max_flow_accumulation,mean_flow_direction,mean_twi,mean_slope_deg
R-946,245665874,3641869342,23.74,tertiary,Jagat Vidya Marg,2,8.0,40,False,4,6.57,6.15,6.83,0.68,0.0286,0.733,2.67,1.0,1.0,12.0,7.185,
R-947,245665874,6428811261,15.69,tertiary,,2,8.0,40,True,3,6.49,5.98,6.83,0.85,0.0542,0.734,2.66,1.0,1.0,21.33,6.799,
R-948,245665910,10653501374,119.23,residential,M D Abasaheb Shinde Marg,2,6.0,30,False,16,3.95,2.43,8.37,5.94,0.0498,0.758,2.42,12.71,35.51,74.0,8.17,3.03
R-949,245665910,13617092840,6.78,tertiary,,2,8.0,40,True,2,2.79,2.65,2.93,0.28,0.0413,0.769,2.31,4.93,7.51,8.0,8.247,0.91
R-950,245666041,245666337,213.16,tertiary,Avenue 5,2,8.0,40,False,0,,,,,,,,,,,,
R-951,245666041,2897024596,11.16,tertiary,Avenue 5,2,8.0,40,False,0,,,,,,,,,,,,
R-952,245666077,10091403659,64.63,tertiary,,2,8.0,40,True,10,6.74,5.49,7.71,2.22,0.0343,0.732,2.68,3.41,4.48,13.6,7.306,2.71
R-953,245666077,13617067002,5.65,tertiary_link,,1,6.0,30,False,2,5.69,5.49,5.88,0.39,0.069,0.742,2.58,3.53,3.57,24.0,7.131,3.16
R-954,245666078,245666041,109.96,tertiary,Avenue 5: Lane 3,2,8.0,40,True,9,5.69,5.03,6.7,1.67,0.0152,0.742,2.58,3.01,5.94,14.0,7.725,2.38
R-955,245666078,2897024594,8.02,tertiary,Avenue 3,2,8.0,40,True,2,6.76,6.7,6.82,0.12,0.015,0.732,2.69,1.54,1.94,2.0,6.94,2.75
R-956,245666141,2897024627,11.81,tertiary,Street 5,2,8.0,40,True,2,7.27,6.94,7.59,0.65,0.055,0.727,2.73,2.84,3.06,4.0,6.729,4.24
R-957,245666141,9469495782,392.7,secondary,Avenue 3: Lane 3,2,10.0,40,True,45,6.11,4.3,7.97,3.67,0.0093,0.738,2.62,7.89,33.91,33.93,7.966,1.63
R-958,245666158,13619318853,9.0,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,False,2,7.84,7.59,8.1,0.51,0.0567,0.722,2.79,1.22,1.31,4.0,6.49,3.39
R-959,245666158,13619318866,23.09,tertiary,Ramakrishna Paramahansa Marg,2,8.0,40,True,4,6.66,5.59,7.59,2.0,0.0866,0.733,2.67,1.64,2.08,4.0,6.297,5.14
R-960,245666190,10696472349,28.07,residential,,2,6.0,30,False,5,6.53,6.16,6.84,0.68,0.0242,0.734,2.66,1.35,1.88,1.2,6.618,2.93
R-961,245666190,13638535652,74.18,residential,,2,6.0,30,False,9,6.46,6.0,7.22,1.22,0.0164,0.735,2.65,2.76,4.83,29.44,7.061,3.53
R-962,245666190,13638535655,46.91,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,7,5.59,4.47,6.32,1.85,0.0394,0.743,2.57,4.02,7.57,1.57,7.807,2.07
R-963,245666190,245666260,65.45,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,9,7.92,6.32,8.89,2.57,0.0393,0.721,2.79,1.24,1.88,58.11,6.907,2.07
R-964,245666191,13619318852,13.1,residential,,2,6.0,30,False,2,6.04,5.76,6.32,0.56,0.0427,0.738,2.62,1.0,1.0,9.0,6.206,3.52
R-965,245666191,13619318854,61.43,residential,,2,6.0,30,False,9,7.74,6.32,8.7,2.38,0.0387,0.723,2.77,1.01,1.05,6.44,6.428,2.95
R-966,245666191,13638535686,66.58,residential,,2,6.0,30,False,9,4.32,3.04,6.32,3.28,0.0493,0.755,2.45,7.11,16.41,15.33,7.747,2.41
R-967,245666192,10091403664,6.21,residential,,2,6.0,30,False,1,2.16,2.16,2.16,0.0,0.0,0.775,2.25,83.09,83.09,16.0,10.566,1.86
R-968,245666192,13614337239,132.84,residential,,2,6.0,30,False,16,4.15,2.16,6.88,4.72,0.0355,0.756,2.44,21.23,87.27,25.0,8.117,2.1
R-969,245666192,245666077,122.53,tertiary,,2,8.0,40,True,16,3.58,2.16,5.49,3.33,0.0272,0.762,2.38,43.18,86.12,20.5,9.42,1.84
R-970,245666260,10696472308,71.83,residential,,2,6.0,30,False,8,9.85,8.89,12.4,3.51,0.0489,0.703,2.97,1.2,1.52,7.38,6.586,3.09
R-971,245666260,10696472350,30.74,residential,,2,6.0,30,False,5,8.57,8.22,8.89,0.67,0.0218,0.715,2.85,1.12,1.35,4.0,7.27,1.29
R-972,245666260,245666190,65.45,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,9,7.92,6.32,8.89,2.57,0.0393,0.721,2.79,1.24,1.88,58.11,6.907,2.07
R-973,245666260,245666323,46.8,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,7,8.32,8.0,8.89,0.89,0.019,0.717,2.83,1.0,1.0,12.57,6.871,1.67
R-974,245666274,10292442915,11.26,secondary,,2,10.0,40,True,2,12.23,11.95,12.52,0.57,0.0506,0.681,3.2,1.06,1.12,64.0,6.83,2.09
R-975,245666274,12409410388,80.29,secondary,Street 3,2,10.0,40,True,10,11.71,11.04,12.52,1.48,0.0184,0.685,3.15,1.6,2.59,32.6,7.614,1.35
R-976,245666323,10696472307,69.45,residential,,2,6.0,30,False,10,7.95,6.91,9.73,2.82,0.0406,0.721,2.79,2.32,3.71,13.6,6.785,4.06
R-977,245666323,245666260,46.8,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,7,8.32,8.0,8.89,0.89,0.019,0.717,2.83,1.0,1.0,12.57,6.871,1.67
R-978,245666323,245666367,64.51,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,8,6.06,4.32,8.0,3.68,0.057,0.738,2.62,2.17,7.09,18.0,6.893,2.69
R-979,245666337,245666041,213.16,tertiary,Avenue 5,2,8.0,40,False,0,,,,,,,,,,,,
R-980,245666351,10653501375,155.72,residential,,2,6.0,30,False,21,8.39,5.31,14.44,9.13,0.0586,0.716,2.84,1.34,1.99,4.29,6.817,3.76
R-981,245666351,13638530342,13.01,residential,,2,6.0,30,False,2,5.63,5.63,5.64,0.01,0.0008,0.742,2.58,1.37,1.37,2.0,8.087,1.31
R-982,245666351,245666385,23.02,residential,,2,6.0,30,False,4,5.32,5.01,5.63,0.62,0.0269,0.745,2.55,1.68,1.99,0.5,8.275,1.24
R-983,245666367,10696472306,71.59,residential,,2,6.0,30,False,10,4.59,4.05,5.31,1.26,0.0176,0.752,2.48,7.43,15.14,4.4,8.509,1.67
R-984,245666367,245666323,64.51,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,8,6.06,4.32,8.0,3.68,0.057,0.738,2.62,2.17,7.09,18.0,6.893,2.69
R-985,245666367,245666446,67.69,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,9,4.09,3.53,4.49,0.96,0.0142,0.757,2.43,7.4,14.22,5.11,7.826,2.52
R-986,245666370,13617040697,6.68,tertiary_link,,1,6.0,30,False,2,3.32,2.91,3.72,0.81,0.1213,0.764,2.36,1.05,1.1,2.0,6.874,2.24
R-987,245666370,3803643818,26.19,tertiary,,2,8.0,40,True,4,3.2,2.91,3.49,0.58,0.0221,0.765,2.35,1.17,1.32,17.5,6.899,2.14
R-988,245666371,245666141,219.36,tertiary,Street 5,2,8.0,40,True,27,7.85,7.0,9.0,2.0,0.0091,0.722,2.78,6.38,65.57,28.74,7.355,1.85
R-989,245666371,2897024642,10.98,tertiary,,2,8.0,40,False,2,8.64,8.63,8.66,0.03,0.0027,0.714,2.86,1.0,1.0,64.0,6.888,1.75
R-990,245666385,245666351,23.02,residential,,2,6.0,30,False,4,5.32,5.01,5.63,0.62,0.0269,0.745,2.55,1.68,1.99,0.5,8.275,1.24
R-991,245666386,245666830,107.91,tertiary,,2,8.0,40,False,13,9.1,8.42,10.15,1.73,0.016,0.71,2.9,6.56,13.31,64.0,7.832,2.21
R-992,245666386,2897024660,251.12,tertiary,,2,8.0,40,False,28,6.32,3.17,8.73,5.56,0.0221,0.736,2.64,39.81,141.12,53.07,8.424,2.88
R-993,245666386,6554384670,83.86,tertiary,,2,8.0,40,False,11,10.9,8.73,13.2,4.47,0.0533,0.693,3.07,1.51,1.79,64.0,6.595,3.76
R-994,245666426,12311766936,10.15,tertiary,Avenue 3,2,8.0,40,True,3,6.66,6.12,7.14,1.02,0.1005,0.733,2.67,6.73,11.18,3.33,7.65,2.25
R-995,245666446,10696472356,29.73,residential,,2,6.0,30,False,4,3.84,3.46,4.49,1.03,0.0346,0.759,2.41,5.56,8.77,33.5,7.707,2.48
R-996,245666446,13638535661,65.41,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,8,4.9,4.4,5.91,1.51,0.0231,0.75,2.5,1.74,2.35,4.12,7.067,2.53
R-997,245666446,13638535670,97.55,residential,,2,6.0,30,False,13,5.34,4.49,5.95,1.46,0.015,0.745,2.55,1.54,2.02,1.15,7.761,1.53
R-998,245666446,245666367,67.69,residential,Ramakrishna Paramahansa Marg,2,6.0,30,False,9,4.09,3.53,4.49,0.96,0.0142,0.757,2.43,7.4,14.22,5.11,7.826,2.52
R-999,245666448,476480258,333.56,tertiary,Street 3: Lane 1,2,8.0,40,False,37,10.78,6.28,14.8,8.52,0.0255,0.694,3.06,3.05,8.9,33.14,8.714,2.72
R-1000,245666448,476480287,301.33,secondary,Street 3,2,10.0,40,True,32,10.91,7.39,15.81,8.42,0.0279,0.693,3.07,13.26,69.24,12.12,8.042,2.38
R-1001,245666482,10696472347,74.32,residential,,2,6.0,30,False,9,2.35,2.02,2.72,0.7,0.0094,0.773,2.27,23.84,34.69,3.56,12.491,1.68
R-1002,245666482,13638546110,17.87,residential,,2,6.0,30,False,4,2.27,2.07,2.53,0.46,0.0257,0.774,2.26,13.58,24.92,3.5,7.988,2.25
R-1003,245666482,13638546112,29.08,residential,,2,6.0,30,False,4,2.01,1.87,2.21,0.34,0.0117,0.777,2.23,23.1,31.34,4.0,9.172,2.11
R-1004,245666579,12350391112,182.63,tertiary,Sharada Devi Road,2,8.0,40,True,22,3.87,0.51,5.74,5.23,0.0286,0.759,2.41,2.09,5.55,7.0,7.068,2.91
R-1005,245666579,12350425034,7.73,residential,,2,6.0,30,False,2,0.79,0.78,0.79,0.01,0.0013,0.788,2.12,1.84,1.9,2.0,7.399,2.99
R-1006,245666579,245666651,97.11,residential,,2,6.0,30,False,13,0.46,-0.0,2.14,2.14,0.022,0.791,2.09,8.28,19.9,20.0,8.706,2.1
R-1007,245666651,245666579,97.11,residential,,2,6.0,30,False,13,0.46,-0.0,2.14,2.14,0.022,0.791,2.09,8.28,19.9,20.0,8.706,2.1
R-1008,245666651,245666881,141.24,residential,,2,6.0,30,False,15,-0.29,-1.8,2.14,3.94,0.0279,0.798,2.02,5.09,15.16,19.73,7.948,2.05
R-1009,245666651,8443491310,77.22,residential,,2,6.0,30,False,9,3.08,2.14,3.51,1.37,0.0177,0.766,2.34,1.07,1.45,19.56,6.964,2.02
R-1010,245666801,10724781030,7.12,tertiary,,2,8.0,40,False,2,-0.15,-0.21,-0.09,0.12,0.0169,0.796,2.04,205.44,249.92,32.0,8.994,1.77
R-1011,245666801,13620657537,134.61,residential,,2,6.0,30,False,15,0.37,-0.26,1.02,1.28,0.0095,0.792,2.08,298.59,582.11,25.6,9.433,2.24
R-1012,245666801,7372035744,85.2,tertiary,,2,8.0,40,False,10,0.4,-0.65,1.45,2.1,0.0246,0.792,2.08,228.87,645.5,11.0,9.227,2.11
R-1013,245666830,245666386,107.91,tertiary,,2,8.0,40,False,13,9.1,8.42,10.15,1.73,0.016,0.71,2.9,6.56,13.31,64.0,7.832,2.21
R-1014,245666830,245666882,247.89,tertiary,Bharat Nagar Road,2,8.0,40,True,27,8.45,5.76,10.33,4.57,0.0184,0.716,2.84,3.04,12.61,69.78,7.465,2.23
R-1015,245666830,2897024695,7.98,tertiary,,2,8.0,40,False,2,8.95,8.79,9.11,0.32,0.0401,0.712,2.88,3.13,5.25,128.0,7.454,1.64
R-1016,245666831,245666830,175.07,tertiary,Bharat Nagar Road,2,8.0,40,True,19,10.6,8.79,11.98,3.19,0.0182,0.696,3.04,3.5,7.82,49.16,7.756,1.86
R-1017,245666831,2897024683,8.09,unclassified,Kanzul Iman Road,2,6.0,30,True,2,11.76,11.63,11.89,0.26,0.0321,0.685,3.15,1.94,2.46,2.0,7.237,1.83
R-1018,245666881,13638081817,44.87,tertiary,JL Shirshekar Marg,2,8.0,40,False,7,0.07,-0.52,0.49,1.01,0.0225,0.795,2.05,1.59,4.37,100.86,6.704,2.82
R-1019,245666881,13638081818,25.11,residential,,2,6.0,30,False,5,0.7,-0.52,2.35,2.87,0.1143,0.789,2.11,1.97,4.37,128.0,6.698,3.32
R-1020,245666881,245666651,141.24,residential,,2,6.0,30,False,15,-0.29,-1.8,2.14,3.94,0.0279,0.798,2.02,5.09,15.16,19.73,7.948,2.05
R-1021,245666882,2897024660,92.96,tertiary,,2,8.0,40,False,11,6.91,5.91,7.56,1.65,0.0177,0.731,2.69,1.31,1.53,25.45,6.864,2.27
R-1022,245666882,2897024710,8.15,tertiary,,2,8.0,40,False,1,6.94,6.94,6.94,0.0,0.0,0.73,2.7,1.53,1.53,128.0,7.107,2.06
R-1023,245666882,2897024713,60.67,tertiary,,2,8.0,40,True,8,8.12,6.94,8.76,1.82,0.03,0.719,2.81,1.14,1.53,20.25,7.243,1.57
R-1024,245666901,13616287392,72.28,tertiary,,2,8.0,40,True,10,-1.32,-2.0,0.26,2.26,0.0313,0.808,1.92,16.86,29.04,11.2,8.904,2.16
R-1025,245666901,13626183257,111.52,residential,,2,6.0,30,False,14,0.4,-1.27,2.56,3.83,0.0343,0.792,2.08,4.11,10.4,13.43,7.613,2.05
R-1026,245666901,13638081807,20.6,tertiary,JL Shirshekar Marg,2,8.0,40,False,3,-1.14,-1.27,-1.0,0.27,0.0131,0.806,1.94,9.46,12.68,5.33,9.023,1.01
R-1027,245666901,245667237,238.41,residential,Sharada Devi Road,2,6.0,30,False,29,0.62,-1.52,2.37,3.89,0.0163,0.79,2.1,2.35,10.27,21.72,7.153,2.45
R-1028,245666966,10279771631,47.09,secondary,Street 7,2,10.0,40,True,8,10.17,9.07,10.86,1.79,0.038,0.7,3.0,1.02,1.08,5.25,6.157,3.97
R-1029,245666966,2897024737,8.19,primary,Bandra Kurla Complex Road,3,14.0,50,True,1,10.86,10.86,10.86,0.0,0.0,0.693,3.07,1.01,1.01,8.0,6.026,4.31
R-1030,245667237,245666901,238.41,residential,Sharada Devi Road,2,6.0,30,False,29,0.62,-1.52,2.37,3.89,0.0163,0.79,2.1,2.35,10.27,21.72,7.153,2.45
R-1031,245667361,245667423,226.08,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,27,10.27,5.88,15.28,9.4,0.0416,0.699,3.01,1.75,4.04,45.78,6.402,5.54
R-1032,245667361,245667468,151.02,residential,,2,6.0,30,False,20,17.34,5.88,24.45,18.57,0.123,0.632,3.68,1.78,4.04,102.55,5.894,9.18
R-1033,245667423,13798296276,46.96,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,6,6.74,5.72,7.72,2.0,0.0426,0.732,2.68,1.48,2.28,6.0,6.905,2.8
R-1034,245667423,2804481652,36.04,residential,,2,6.0,30,False,5,7.76,7.47,7.98,0.51,0.0142,0.722,2.78,1.13,1.43,3.2,7.515,1.4
R-1035,245667423,622060792,187.57,residential,Kolivery Road,2,6.0,30,False,20,6.76,4.37,9.0,4.63,0.0247,0.732,2.68,3.66,15.28,2.7,6.78,3.51
R-1036,245667468,12378368426,17.87,residential,,2,6.0,30,False,3,24.44,23.94,24.93,0.99,0.0554,0.566,4.34,1.0,1.0,2.0,6.042,4.73
R-1037,245667468,13618292019,4.23,residential,,2,6.0,30,False,2,24.71,24.45,24.98,0.53,0.1253,0.564,4.37,1.0,1.0,2.0,6.122,4.35
R-1038,245667468,245667361,151.02,residential,,2,6.0,30,False,20,17.34,5.88,24.45,18.57,0.123,0.632,3.68,1.79,4.04,102.55,5.894,9.18
R-1039,245667542,10265662175,84.99,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,10,4.4,4.02,4.57,0.55,0.0065,0.754,2.46,17.65,34.37,6.6,8.913,2.21
R-1040,245667542,2244637004,25.01,residential,,2,6.0,30,False,4,4.09,4.0,4.35,0.35,0.014,0.757,2.43,7.78,9.67,10.0,8.801,2.07
R-1041,245667676,1934627523,129.94,residential,,2,6.0,30,False,15,5.01,3.01,8.57,5.56,0.0428,0.748,2.52,29.84,70.03,10.27,8.249,5.37
R-1042,245667676,245667730,74.15,residential,,2,6.0,30,False,10,8.49,7.32,9.59,2.27,0.0306,0.716,2.84,2.79,5.01,4.6,6.069,8.97
R-1043,245667676,245667764,98.77,residential,,2,6.0,30,False,13,4.88,2.64,8.57,5.93,0.06,0.75,2.5,16.82,50.05,3.54,7.525,6.15
R-1044,245667685,1934627523,78.23,residential,,2,6.0,30,False,10,8.36,7.02,9.7,2.68,0.0343,0.717,2.83,3.31,5.01,17.6,6.192,9.09
R-1045,245667685,623895377,201.78,residential,,2,6.0,30,False,21,10.08,6.03,18.58,12.55,0.0622,0.701,2.99,5.51,25.32,55.43,6.762,5.39
R-1046,245667685,6428793085,38.34,residential,,2,6.0,30,False,6,8.6,6.81,9.94,3.13,0.0816,0.714,2.86,5.05,14.65,9.33,6.534,5.09
R-1047,245667730,2244637007,204.59,residential,Vidhya Nagari Street,2,6.0,30,False,23,14.68,8.56,21.45,12.89,0.063,0.657,3.43,2.34,6.12,30.43,6.008,7.73
R-1048,245667730,2244637013,33.76,residential,,2,6.0,30,False,6,7.43,6.56,8.56,2.0,0.0592,0.725,2.74,4.29,5.01,2.67,6.966,5.35
R-1049,245667730,245667676,74.15,residential,,2,6.0,30,False,10,8.49,7.32,9.59,2.27,0.0306,0.716,2.84,2.79,5.01,4.6,6.069,8.97
R-1050,245667764,2244637013,7.33,residential,,2,6.0,30,False,1,6.56,6.56,6.56,0.0,0.0,0.734,2.66,3.17,3.17,2.0,6.862,4.27
R-1051,245667764,2244637021,103.45,residential,,2,6.0,30,False,14,5.2,4.59,6.56,1.97,0.019,0.747,2.53,4.32,9.57,3.29,7.352,2.74
R-1052,245667764,245667676,98.77,residential,,2,6.0,30,False,13,4.88,2.64,8.57,5.93,0.06,0.75,2.5,16.82,50.05,3.54,7.525,6.15
R-1053,245667803,245667757,255.38,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,29,5.08,3.27,6.44,3.17,0.0124,0.748,2.52,4.53,10.16,22.1,7.767,1.97
R-1054,245667803,5911310869,13.75,tertiary,,2,8.0,40,False,3,4.59,4.5,4.71,0.21,0.0153,0.752,2.48,4.01,4.96,85.33,7.982,1.96
R-1055,245667863,13619400539,98.56,secondary,Vidya Nagari Marg,2,10.0,40,True,13,2.47,2.0,3.08,1.08,0.011,0.772,2.28,2.42,7.06,23.62,7.9,1.54
R-1056,245667863,14104987804,4.84,residential,Sunder Nagar Road Number 2,2,6.0,30,False,2,2.19,2.13,2.24,0.11,0.0227,0.774,2.25,2.06,2.32,2.5,7.809,1.57
R-1057,245667863,245667933,47.83,residential,Gurudwara Road,2,6.0,30,False,6,2.42,2.0,3.07,1.07,0.0224,0.773,2.27,9.88,16.04,85.67,8.507,2.46
R-1058,245667933,10925931781,125.58,residential,Parshiwadi Road,2,6.0,30,False,16,4.28,2.47,6.05,3.58,0.0285,0.755,2.45,4.75,12.71,49.0,7.29,3.8
R-1059,245667933,245667863,47.83,residential,Gurudwara Road,2,6.0,30,False,6,2.42,2.0,3.07,1.07,0.0224,0.773,2.27,9.88,16.04,85.67,8.507,2.46
R-1060,245667933,245668038,114.17,residential,Gurudwara Road,2,6.0,30,False,15,6.37,3.07,9.81,6.74,0.059,0.735,2.65,5.44,12.71,26.4,7.843,3.3
R-1061,245667933,6490861784,77.54,residential,Jogiraj Ashram Lane,2,6.0,30,False,9,4.19,2.69,6.51,3.82,0.0493,0.756,2.44,6.36,12.71,16.0,7.663,5.02
R-1062,245667958,245668141,125.66,residential,,2,6.0,30,False,9,7.39,6.33,9.03,2.7,0.0215,0.726,2.74,2.32,6.84,30.22,7.005,2.75
R-1063,245667960,622060872,43.75,residential,Church Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1064,245668000,1375215119,42.9,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,5,2.98,2.3,3.76,1.46,0.034,0.768,2.32,2.31,3.44,32.0,8.342,1.88
R-1065,245668000,245668015,6.76,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,2,2.18,2.07,2.3,0.23,0.034,0.775,2.25,4.3,5.17,32.0,8.792,1.86
R-1066,245668000,4342420553,69.13,residential,Old CST Road,2,6.0,30,False,6,3.36,2.3,4.0,1.7,0.0246,0.764,2.36,1.91,3.44,48.0,7.758,1.83
R-1067,245668015,14104987804,130.23,secondary,Vidya Nagari Marg,2,10.0,40,True,18,2.33,2.0,2.98,0.98,0.0075,0.774,2.27,3.25,7.56,36.44,8.342,1.39
R-1068,245668015,245668000,6.76,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,2,2.18,2.07,2.3,0.23,0.034,0.775,2.25,4.3,5.17,32.0,8.792,1.86
R-1069,245668015,7404711447,9.51,secondary,Jawaharlal Nehru Road,2,10.0,40,False,2,2.05,2.04,2.07,0.03,0.0032,0.776,2.24,7.16,9.15,32.0,9.259,1.62
R-1070,245668029,2244637068,141.2,residential,Church Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1071,245668029,623895533,58.72,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,0,,,,,,,,,,,,
R-1072,245668029,6554236441,12.21,tertiary,Jawaharlal Nehru Road,2,8.0,40,False,0,,,,,,,,,,,,
R-1073,245668038,245667933,114.17,residential,Gurudwara Road,2,6.0,30,False,15,6.37,3.07,9.81,6.74,0.059,0.735,2.65,5.44,12.71,26.4,7.843,3.3
R-1074,245668038,4342420515,64.09,residential,St Anthony Road,2,6.0,30,False,9,8.7,5.19,10.76,5.57,0.0869,0.714,2.86,1.42,2.17,44.0,6.313,4.54
R-1075,245668038,7404711443,19.69,residential,St Anthony Road,2,6.0,30,False,3,8.91,8.02,9.81,1.79,0.0909,0.712,2.88,1.7,2.13,43.33,6.978,3.18
R-1076,245668039,10925931781,8.27,secondary,Jawaharlal Nehru Road,2,10.0,40,False,2,2.3,2.13,2.47,0.34,0.0411,0.774,2.26,9.31,10.84,0.0,9.601,1.64
R-1077,245668039,7404711447,18.91,secondary,Jawaharlal Nehru Road,2,10.0,40,False,3,2.06,2.02,2.13,0.11,0.0058,0.776,2.24,11.04,13.13,10.67,10.001,1.14
R-1078,245668141,245667958,125.66,residential,,2,6.0,30,False,9,7.39,6.33,9.03,2.7,0.0215,0.726,2.74,2.32,6.84,30.22,7.005,2.75
R-1079,245668141,245668208,104.5,residential,St Anthony Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1080,245668141,7404711443,156.42,residential,St Anthony Road,2,6.0,30,False,10,9.35,8.02,11.79,3.77,0.0241,0.708,2.92,1.32,2.13,115.3,6.769,2.57
R-1081,245668185,1375251567,40.24,residential,Pipeline Road,2,6.0,30,False,7,7.35,6.81,7.8,0.99,0.0246,0.726,2.74,1.06,1.37,1.57,6.802,2.56
R-1082,245668197,13619403785,22.99,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1083,245668197,13619403788,28.94,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1084,245668197,622039360,19.56,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1085,245668208,13617280082,44.67,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1086,245668208,14130497014,194.59,residential,St Anthony Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1087,245668208,245668141,104.5,residential,St Anthony Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1088,245668226,4342420553,194.56,residential,Old CST Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1089,245668277,13619239367,186.93,tertiary,Pipeline Road,2,8.0,40,False,2,5.79,5.79,5.79,0.0,0.0,0.741,2.59,1.7,1.7,2.0,7.083,
R-1090,245668277,13621749581,25.79,residential,,2,6.0,30,False,4,6.4,5.79,6.95,1.16,0.045,0.735,2.65,1.18,1.7,33.0,7.112,
R-1091,245668277,1375251567,150.21,tertiary,Pipeline Road,2,8.0,40,False,17,6.97,5.79,8.74,2.95,0.0196,0.73,2.7,1.22,1.7,21.12,6.998,2.11
R-1092,245668286,13619403787,71.42,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1093,245668286,13622445020,9.07,residential,Siddharth Nagar Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1094,245668286,13622445933,2.71,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1095,245668324,13619239369,14.91,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1096,245668324,13619243545,58.86,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1097,245668324,13619403788,104.46,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1098,245668373,9445072347,17.59,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1099,245668374,13619500839,8.05,residential,,2,6.0,30,True,0,,,,,,,,,,,,
R-1100,245668374,13619500841,60.13,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1101,245668374,2244797706,37.97,residential,,2,6.0,30,False,0,,,,,,,,,,,,
R-1102,245668449,9684698224,16.58,residential,St Anthony Road,2,6.0,30,False,0,,,,,,,,,,,,
R-1103,2804481652,12334925193,362.75,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,44,7.77,2.9,14.23,11.33,0.0312,0.722,2.78,2.65,11.73,43.66,6.847,4.31
R-1104,2804481652,245667423,36.04,residential,,2,6.0,30,False,5,7.76,7.47,7.98,0.51,0.0142,0.722,2.78,1.13,1.43,3.2,7.515,1.4
R-1105,2804481652,6926279722,104.56,residential,,2,6.0,30,False,13,6.03,4.46,7.69,3.23,0.0309,0.739,2.61,4.28,11.71,6.69,8.682,2.34
R-1106,2804520131,2244797470,226.51,residential,,2,6.0,30,False,27,4.42,1.12,7.57,6.45,0.0285,0.754,2.46,3.55,11.23,36.0,7.244,2.86
R-1107,2804520131,5470238123,64.33,trunk,Santa Cruz – Chembur Link Road,3,18.0,60,True,8,2.63,2.01,3.62,1.61,0.025,0.771,2.29,9.77,15.44,36.0,9.372,1.34
R-1108,2897022098,2897024519,92.09,primary_link,,2,7.0,40,True,12,10.5,8.95,11.63,2.68,0.0291,0.697,3.03,2.5,3.1,17.33,7.827,2.37
R-1109,2897022098,296857831,61.85,secondary,Avenue 3,2,10.0,40,True,8,11.01,10.32,11.63,1.31,0.0212,0.692,3.08,2.01,2.71,18.0,7.572,2.17
R-1110,2897024501,2897024596,235.36,tertiary,Avenue 5,2,8.0,40,False,21,5.22,3.03,8.42,5.39,0.0229,0.746,2.54,8.41,34.21,22.86,7.545,2.72
R-1111,2897024506,2897022099,22.66,secondary,Avenue 3,2,10.0,40,True,3,12.08,11.97,12.31,0.34,0.015,0.682,3.18,1.92,2.03,32.0,7.576,
R-1112,2897024517,2897024636,404.85,tertiary,Avenue 3,2,8.0,40,True,46,8.72,5.75,12.0,6.25,0.0154,0.713,2.87,4.97,32.63,16.46,7.195,2.83
R-1113,2897024517,476489029,11.98,unclassified,,2,6.0,30,True,2,9.96,9.8,10.12,0.32,0.0267,0.702,2.99,1.1,1.2,2.0,7.434,1.31
